Index	N_planet	M_planet_1	M_planet_2	M_planet_3	M_planet_4	sma_1	sma_2	sma_3	sma_4	R_in	R_out	M_star	age_star	R_star	T_star	q	density_profile	sound_speed_profile	inc	az	dist	spatial_resolution	spectral_resolution	beam_angle	rms_noise	position_angle	viscosity	dust	dust_to_gas	dust_mass
1924	3	0.354813	0.163821	0.076023	0.000000	103.355622	55.504879	118.093360	0.000000	16.761639	167.616390	1.676980	4.497623	2.047029	4867.672149	0.007250	0.600459	0.675516	61.617530	182.425327	125.958638	0.158863	0.063225	40.676869	6.628261	22.333837	0.002451	0.000000	0.010000	0.001000
1925	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	18.039023	180.390232	1.210796	4.138980	1.694395	4410.728583	0.004642	0.380750	0.539959	38.460483	153.428605	161.411275	0.355440	0.077818	52.111263	18.611125	159.770258	0.002051	0.000000	0.010000	0.001000
1926	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.541028	165.410279	1.783266	0.952438	3.460556	4640.809661	0.004733	0.154815	0.115162	72.594285	28.932194	161.591427	0.248381	0.164426	54.689628	14.569265	125.170706	0.001460	0.000000	0.010000	0.001000
1927	2	0.321904	0.033857	0.000000	0.000000	174.966440	85.109010	0.000000	0.000000	22.325421	223.254209	1.052487	0.759496	3.094227	4299.848007	0.004871	0.660526	0.211341	41.064326	344.284279	138.023163	0.198249	0.074142	51.171713	11.938710	119.112016	0.001863	0.000000	0.010000	0.001000
1928	2	0.072426	0.377454	0.000000	0.000000	164.609390	69.623125	0.000000	0.000000	22.215347	222.153472	0.878475	0.708978	2.944702	4184.809632	0.004957	0.667261	0.565058	21.564195	353.045126	111.851967	0.241189	0.041505	55.769308	10.721363	66.113402	0.001882	0.000000	0.010000	0.001000
1929	1	0.247729	0.000000	0.000000	0.000000	130.180306	0.000000	0.000000	0.000000	24.980046	249.800456	0.795757	3.500000	1.482154	4078.120313	0.002648	0.740797	0.595285	12.269426	273.299579	154.368566	0.266553	0.100986	40.784476	2.370119	107.675245	0.002222	0.000000	0.010000	0.001000
1930	3	0.185646	0.053427	0.363151	0.000000	56.359636	115.525399	108.550261	0.000000	18.092618	180.926177	0.947794	4.216366	1.498183	4204.618796	0.006365	0.833326	0.295357	68.233005	37.781543	165.063311	0.258824	0.083396	18.359588	2.461474	31.783049	0.002077	0.000000	0.010000	0.001000
1931	3	0.160990	0.074783	0.357739	0.000000	136.532530	72.066303	86.899782	0.000000	17.142765	171.427650	0.968772	1.778267	2.061587	4253.209290	0.003798	0.106806	0.358816	73.432236	18.285875	173.371209	0.251231	0.089431	4.460376	9.674649	48.634835	0.002088	0.000000	0.010000	0.001000
1932	3	0.027043	0.373536	0.244469	0.000000	102.364048	70.303667	156.213564	0.000000	20.713839	207.138392	0.761597	2.988462	1.559387	4054.843888	0.007235	0.670105	0.530534	39.280660	45.703897	129.727654	0.147768	0.091688	30.061052	6.941330	157.937292	0.001282	0.000000	0.010000	0.001000
1933	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	20.156102	201.561020	1.770883	0.937868	3.476510	4634.280898	0.002730	0.113839	0.261495	30.318958	290.414981	123.297310	0.477191	0.022897	42.698316	17.198856	85.348571	0.000653	0.000000	0.010000	0.001000
1934	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	24.375842	243.758420	1.079019	0.947206	2.772274	4323.542700	0.003498	0.701710	0.682737	77.398150	103.168161	175.102341	0.155318	0.172093	29.859266	3.263001	99.161606	0.001142	0.000000	0.010000	0.001000
1935	4	0.280613	0.358805	0.064068	0.113863	160.559292	95.103017	187.257828	122.091121	24.993118	249.931177	0.570020	1.552323	1.768869	3858.871317	0.004938	0.578726	0.586588	70.430997	274.761075	198.092736	0.365653	0.070710	34.756441	19.885625	105.788860	0.000623	0.000000	0.010000	0.001000
1936	3	0.018946	0.238593	0.328023	0.000000	117.975547	63.243437	156.665330	0.000000	20.351733	203.517335	1.757630	3.313015	2.264971	4811.729842	0.009135	0.917194	0.401074	75.333149	81.174862	146.439199	0.494508	0.117604	81.365531	18.174547	131.267311	0.000691	0.000000	0.010000	0.001000
1937	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	21.425820	214.258198	1.385917	0.528418	3.974260	4441.938395	0.006919	0.475054	0.541200	59.529056	190.545532	139.820883	0.332604	0.068681	29.547591	18.472725	126.957895	0.002333	0.000000	0.010000	0.001000
1938	2	0.348289	0.019729	0.000000	0.000000	166.018152	81.939115	0.000000	0.000000	22.871486	228.714861	1.072525	4.388138	1.566683	4305.946312	0.000507	0.908604	0.229903	66.766859	178.406963	183.993823	0.416346	0.045296	19.974171	15.267365	146.032168	0.001225	0.000000	0.010000	0.001000
1939	4	0.020342	0.344111	0.186513	0.243259	92.826130	126.971989	171.407232	75.431551	21.766600	217.666000	1.409644	3.079484	2.007367	4544.580035	0.009513	0.105743	0.439422	31.556616	233.393503	102.842020	0.251755	0.114034	63.490002	2.027946	41.888767	0.002371	0.000000	0.010000	0.001000
1940	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	24.974954	249.749536	0.876289	4.359657	1.426239	4138.811771	0.001428	0.190597	0.339905	61.993317	142.546343	126.665127	0.327231	0.114387	71.064297	1.445638	127.721165	0.000760	0.000000	0.010000	0.001000
1941	3	0.310201	0.040100	0.242914	0.000000	86.433677	101.242641	163.449591	0.000000	21.654215	216.542154	1.089184	2.149342	2.009964	4334.397005	0.008763	0.339963	0.553523	13.452396	331.193818	109.305149	0.371640	0.160419	13.653940	4.529043	80.425626	0.001182	0.000000	0.010000	0.001000
1942	1	0.080057	0.000000	0.000000	0.000000	58.165491	0.000000	0.000000	0.000000	16.469807	164.698071	1.313267	3.007947	1.955587	4475.221482	0.007255	0.292606	0.221920	38.684041	191.241643	112.513868	0.184393	0.125653	78.440634	8.083090	174.643425	0.001692	0.000000	0.010000	0.001000
1943	3	0.234250	0.291831	0.026348	0.000000	72.465581	160.928226	138.090344	0.000000	22.069582	220.695823	0.960208	0.562856	3.461009	4230.095655	0.003180	0.553934	0.733582	15.909448	96.078093	127.839882	0.057771	0.072759	33.937404	2.657038	81.297886	0.002490	0.000000	0.010000	0.001000
1944	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	20.518371	205.183709	0.734492	0.666635	3.348359	4047.593265	0.001337	0.426781	0.410391	29.197510	173.636558	174.102821	0.483190	0.057548	80.969102	13.756750	51.077655	0.001732	0.000000	0.010000	0.001000
1945	2	0.376869	0.018808	0.000000	0.000000	62.032349	125.790380	0.000000	0.000000	16.156734	161.567342	0.989273	4.563560	1.488519	4238.633409	0.003055	0.929184	0.503931	25.172896	236.951702	104.524128	0.375138	0.131706	25.410880	5.224605	27.335988	0.001173	0.000000	0.010000	0.001000
1946	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	19.761682	197.616816	1.743131	2.720398	2.369409	4746.639432	0.005537	0.217566	0.201581	45.882198	249.754680	136.546119	0.209620	0.026911	62.227950	15.710025	174.276548	0.002041	0.000000	0.010000	0.001000
1947	1	0.212659	0.000000	0.000000	0.000000	119.791833	0.000000	0.000000	0.000000	20.093048	200.930481	1.042780	3.337195	1.691580	4289.540522	0.002748	0.184448	0.135419	77.987572	214.304115	151.874604	0.176730	0.164544	37.363732	19.912063	144.751298	0.000910	0.000000	0.010000	0.001000
1948	3	0.369088	0.055251	0.246734	0.000000	52.092695	75.689281	114.471236	0.000000	15.324723	153.247235	0.922446	4.269223	1.472902	4181.475217	0.008733	0.351487	0.525888	53.826964	354.269278	148.806915	0.340762	0.077512	28.437782	10.346818	155.617585	0.001788	0.000000	0.010000	0.001000
1949	4	0.284785	0.350041	0.016612	0.139393	155.640864	94.810386	174.124493	102.474640	23.518782	235.187817	1.724473	4.349479	2.112921	4903.960388	0.007609	0.341852	0.577908	26.522403	315.919514	193.099822	0.180953	0.108084	58.600115	10.647030	89.887289	0.001859	0.000000	0.010000	0.001000
1950	4	0.195335	0.048139	0.365146	0.225300	170.605387	117.118989	127.894234	69.363763	23.118333	231.183331	1.306677	3.287541	1.895938	4473.748468	0.007928	0.752938	0.170160	58.269470	283.539194	181.332273	0.474004	0.184360	26.647540	18.996319	47.346786	0.002335	0.000000	0.010000	0.001000
1951	1	0.303160	0.000000	0.000000	0.000000	136.129631	0.000000	0.000000	0.000000	24.755956	247.559564	0.949142	1.601393	2.127133	4239.847963	0.006126	0.472592	0.301805	77.622744	318.030453	195.691634	0.138881	0.180469	64.151362	8.346142	172.159387	0.002063	0.000000	0.010000	0.001000
1952	3	0.082893	0.162033	0.350368	0.000000	69.808799	138.911763	90.389204	0.000000	18.078666	180.786661	0.903769	1.736136	2.017363	4200.907809	0.007791	0.536638	0.361379	27.895211	219.735349	132.078609	0.153173	0.157264	41.614553	15.181304	175.111737	0.001299	0.000000	0.010000	0.001000
1953	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	24.023210	240.232102	0.687415	3.296930	1.466854	3976.494440	0.002318	0.283274	0.102223	12.787786	273.060484	138.817615	0.072221	0.128485	79.991246	6.774115	76.823534	0.001344	0.000000	0.010000	0.001000
1954	3	0.017888	0.143070	0.361883	0.000000	178.178525	88.425399	143.381658	0.000000	24.003369	240.033685	1.413812	3.333168	1.962807	4553.453695	0.007748	0.737272	0.243558	50.297673	138.909794	191.293826	0.475328	0.056142	72.677853	7.322396	13.559414	0.000621	0.000000	0.010000	0.001000
1955	3	0.155810	0.075352	0.353629	0.000000	49.128138	111.983428	94.060247	0.000000	15.998843	159.988430	1.786228	3.406147	2.280952	4843.916407	0.002173	0.555693	0.171973	72.116842	22.627675	152.332651	0.159509	0.137491	50.963206	3.804841	93.860776	0.001760	0.000000	0.010000	0.001000
1956	3	0.242670	0.301053	0.035478	0.000000	59.743797	133.287730	112.193191	0.000000	19.778983	197.789834	1.348322	4.916295	1.710125	4544.748492	0.000578	0.988771	0.344228	39.556342	183.616457	196.147700	0.461355	0.040717	5.927349	1.933044	77.684135	0.001666	0.000000	0.010000	0.001000
1957	3	0.308052	0.221025	0.023447	0.000000	74.408688	126.019328	51.883603	0.000000	15.823210	158.232101	1.894677	1.573095	2.965260	4731.214297	0.008623	0.612973	0.514186	36.509962	275.671464	108.822395	0.238681	0.060079	33.115755	17.808266	165.426731	0.001578	0.000000	0.010000	0.001000
1958	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	20.993910	209.939104	0.620612	4.885951	1.195447	3892.263444	0.008810	0.103872	0.181377	33.507033	32.807931	164.244401	0.414731	0.028993	58.285648	18.902173	61.842051	0.001629	0.000000	0.010000	0.001000
1959	2	0.316984	0.137027	0.000000	0.000000	61.575271	156.618610	0.000000	0.000000	19.886282	198.862820	0.935668	2.781514	1.720260	4213.027227	0.007937	0.290285	0.664921	30.758344	277.364268	116.388770	0.208111	0.041363	72.784944	4.171172	135.446850	0.001458	0.000000	0.010000	0.001000
1960	4	0.105149	0.143899	0.275672	0.377105	130.210128	80.126110	110.278508	61.395891	16.572769	165.727693	1.798758	2.477797	2.484263	4764.165425	0.002028	0.478567	0.531597	40.719734	120.255684	160.904439	0.265041	0.031038	29.092956	16.706466	76.085226	0.001935	0.000000	0.010000	0.001000
1961	4	0.017645	0.170303	0.232400	0.353133	89.384603	130.682546	63.127665	158.343915	20.200287	202.002874	1.447821	1.693386	2.503542	4537.809564	0.005911	0.997157	0.555086	13.004383	250.864592	145.244323	0.466125	0.181626	51.853498	15.210717	92.968060	0.002494	0.000000	0.010000	0.001000
1962	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	24.413130	244.131298	0.586490	4.202606	1.224270	3859.899159	0.007145	0.960570	0.326151	14.412179	1.179574	109.121573	0.278459	0.176126	9.864149	16.167028	54.095658	0.001047	0.000000	0.010000	0.001000
1963	3	0.062337	0.151396	0.328559	0.000000	113.540166	53.515343	98.208193	0.000000	15.628646	156.286462	1.819574	4.654396	2.239522	5068.689923	0.009915	0.333364	0.267662	13.622779	266.832839	137.405884	0.480163	0.041615	57.441486	12.876301	132.684855	0.001975	0.000000	0.010000	0.001000
1964	4	0.240614	0.149649	0.374335	0.079568	100.153613	166.141015	140.236537	69.195762	21.290015	212.900154	0.819075	3.937200	1.435472	4092.899420	0.009888	0.803404	0.204748	43.214014	254.198418	178.686350	0.409365	0.048777	29.329462	6.408395	83.764946	0.001249	0.000000	0.010000	0.001000
1965	1	0.177850	0.000000	0.000000	0.000000	97.724374	0.000000	0.000000	0.000000	20.274324	202.743245	1.514739	1.460612	2.695902	4565.244451	0.003680	0.272576	0.315820	47.316439	13.310864	174.777079	0.473314	0.151956	22.173988	5.911257	21.523118	0.002083	0.000000	0.010000	0.001000
1966	1	0.120548	0.000000	0.000000	0.000000	103.930698	0.000000	0.000000	0.000000	16.051836	160.518363	1.898406	3.301116	2.424801	4928.160884	0.003622	0.602903	0.737446	23.635503	299.965157	188.022119	0.264362	0.144116	38.146427	18.541660	18.345236	0.001039	0.000000	0.010000	0.001000
1967	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	22.648122	226.481222	1.959455	4.278325	2.513933	5193.077003	0.006459	0.699594	0.107358	66.393568	105.071506	140.720854	0.189768	0.145275	63.054207	9.200525	140.659376	0.001644	0.000000	0.010000	0.001000
1968	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	24.214831	242.148305	0.597289	1.007200	2.178848	3905.501538	0.004370	0.364433	0.432432	16.883526	152.132256	188.736826	0.207028	0.054521	3.871678	9.413630	94.548395	0.002269	0.000000	0.010000	0.001000
1969	3	0.367438	0.078760	0.180744	0.000000	103.340806	127.642402	53.858828	0.000000	16.636107	166.361068	1.900419	2.566978	2.561097	4834.808926	0.009992	0.109528	0.730967	74.102385	282.348731	172.704275	0.311507	0.090254	84.853339	4.322019	15.324981	0.001330	0.000000	0.010000	0.001000
1970	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	22.355262	223.552622	0.700029	0.676352	3.447100	4008.863761	0.005993	0.223497	0.669775	24.625580	9.450853	178.788930	0.126553	0.085562	29.218048	6.491000	70.797877	0.001489	0.000000	0.010000	0.001000
1971	4	0.311075	0.048323	0.124359	0.238563	114.195596	80.279611	129.294073	52.391146	17.101239	171.012394	1.215202	2.741975	1.943070	4406.157167	0.008362	0.837609	0.617066	20.938829	3.353487	162.638174	0.190301	0.175621	55.355312	9.473597	112.200224	0.000833	0.000000	0.010000	0.001000
1972	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	18.831047	188.310466	1.965830	3.529463	2.500248	5031.945509	0.003103	0.257867	0.331260	30.717272	121.473947	173.410085	0.160570	0.116261	49.007528	4.413594	157.440337	0.001991	0.000000	0.010000	0.001000
1973	2	0.048417	0.347419	0.000000	0.000000	185.145504	80.396361	0.000000	0.000000	23.736892	237.368918	1.365722	0.842344	3.258345	4467.916285	0.003852	0.367188	0.537746	56.892053	19.043233	167.002401	0.340044	0.063660	79.743491	2.711461	173.054761	0.001023	0.000000	0.010000	0.001000
1974	2	0.336435	0.105302	0.000000	0.000000	140.294735	62.558608	0.000000	0.000000	17.858882	178.588819	1.821737	2.881090	2.408920	4816.026304	0.008525	0.923873	0.387842	13.993478	316.726465	153.782917	0.481368	0.120061	60.533756	10.215321	70.939706	0.000693	0.000000	0.010000	0.001000
1975	1	0.061525	0.000000	0.000000	0.000000	95.352019	0.000000	0.000000	0.000000	18.408419	184.084188	0.805291	1.356899	2.097039	4122.423985	0.004017	0.121716	0.581531	76.465370	197.049861	102.371870	0.080304	0.150288	79.395071	5.196648	105.402789	0.000812	0.000000	0.010000	0.001000
1976	2	0.030836	0.374543	0.000000	0.000000	116.816303	48.738309	0.000000	0.000000	15.639242	156.392417	1.292228	3.323440	1.879106	4463.953603	0.001474	0.787596	0.572072	26.960095	194.995856	126.749333	0.268943	0.195824	9.452691	16.849102	98.590962	0.001574	0.000000	0.010000	0.001000
1977	4	0.355497	0.261717	0.134048	0.052368	94.860413	51.779055	111.163642	69.853285	15.750753	157.507530	1.601366	4.426359	1.973061	4771.907922	0.005743	0.334133	0.466519	13.789276	220.414911	139.061381	0.203204	0.029341	27.104865	16.306862	7.389409	0.000672	0.000000	0.010000	0.001000
1978	3	0.138532	0.131848	0.355003	0.000000	66.016779	159.900146	115.917588	0.000000	20.870813	208.708133	1.145418	2.129023	2.062703	4369.029915	0.006718	0.434884	0.249640	41.219946	40.406980	176.585596	0.156828	0.142114	10.177882	19.196907	112.106646	0.002202	0.000000	0.010000	0.001000
1979	2	0.327196	0.075854	0.000000	0.000000	57.707763	143.447636	0.000000	0.000000	18.382008	183.820084	0.882599	3.953115	1.481155	4149.021965	0.001088	0.409542	0.113229	54.335638	138.159356	186.133300	0.123815	0.110877	67.415523	17.133442	116.833941	0.000803	0.000000	0.010000	0.001000
1980	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	20.390335	203.903353	0.764190	4.175562	1.380173	4040.313132	0.004454	0.444367	0.666318	25.798934	354.888458	147.527302	0.362880	0.039158	78.621447	17.559113	159.498663	0.001647	0.000000	0.010000	0.001000
1981	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	16.739335	167.393346	1.489674	3.118305	2.064860	4598.401753	0.008293	0.571262	0.595409	52.035335	148.890114	184.067283	0.332045	0.080050	2.161615	7.527837	48.971695	0.002332	0.000000	0.010000	0.001000
1982	4	0.046851	0.274112	0.325025	0.141442	125.146621	155.564127	97.494506	70.364382	19.664973	196.649733	0.617123	4.748680	1.204614	3889.471833	0.004881	0.332400	0.558759	12.447581	2.967217	181.437960	0.460193	0.122629	5.575712	13.333558	7.797365	0.001229	0.000000	0.010000	0.001000
1983	3	0.315959	0.144904	0.035272	0.000000	99.829190	150.579094	87.029432	0.000000	18.971626	189.716259	1.496171	1.752793	2.513833	4564.832063	0.007712	0.431918	0.400681	55.059563	117.701997	131.381372	0.128176	0.094660	42.311865	7.966843	169.166912	0.001677	0.000000	0.010000	0.001000
1984	2	0.046201	0.351953	0.000000	0.000000	172.400216	78.904690	0.000000	0.000000	24.382964	243.829643	0.908115	0.862328	2.732332	4211.326890	0.001915	0.330208	0.459335	35.973807	298.560188	117.600753	0.415558	0.056358	35.582591	5.217277	132.468008	0.001541	0.000000	0.010000	0.001000
1985	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	23.557207	235.572068	1.342665	0.799785	3.330777	4452.016616	0.008529	0.306568	0.510875	68.108078	122.773880	163.405799	0.065032	0.110026	60.807921	1.553017	45.286511	0.002272	0.000000	0.010000	0.001000
1986	4	0.373264	0.141089	0.281559	0.027423	162.024903	188.703174	80.515762	115.070923	24.910208	249.102082	1.302160	1.708133	2.381230	4461.663092	0.001181	0.938223	0.304907	28.389763	289.714010	197.062669	0.213527	0.148554	50.890555	10.938009	90.925575	0.001803	0.000000	0.010000	0.001000
1987	2	0.361230	0.077082	0.000000	0.000000	70.665969	155.939042	0.000000	0.000000	21.236412	212.364117	1.149998	3.971303	1.673698	4364.930356	0.007820	0.601981	0.195934	31.243743	175.298834	126.087491	0.405026	0.122536	1.644444	9.424097	141.750813	0.001459	0.000000	0.010000	0.001000
1988	2	0.371572	0.062902	0.000000	0.000000	130.692772	54.041188	0.000000	0.000000	16.670249	166.702487	1.367783	2.235510	2.200668	4499.486729	0.002205	0.269552	0.308483	22.207757	144.449823	172.017611	0.430448	0.119714	7.008076	1.105055	74.841226	0.002228	0.000000	0.010000	0.001000
1989	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	22.676543	226.765426	0.709636	2.663892	1.611449	4006.534352	0.007389	0.412839	0.323655	53.723961	17.697459	107.146680	0.470781	0.177749	88.016150	7.281997	99.674545	0.000970	0.000000	0.010000	0.001000
1990	2	0.348391	0.109619	0.000000	0.000000	186.373004	80.125328	0.000000	0.000000	23.477067	234.770672	1.126726	1.330410	2.431322	4357.043364	0.002611	0.303481	0.457374	26.367685	113.588688	168.825424	0.342939	0.129812	78.384796	18.098970	54.899920	0.000523	0.000000	0.010000	0.001000
1991	4	0.045617	0.329085	0.137016	0.275001	199.134505	165.967348	127.313318	80.495499	24.902421	249.024206	1.427149	4.736557	1.788643	4617.916077	0.004599	0.268556	0.367806	47.033846	270.544036	113.624779	0.195833	0.129487	51.077029	13.400519	168.438258	0.001109	0.000000	0.010000	0.001000
